"V1","V2","V3","V4","V5","time"
20.2222503750882,29.3115170238611,-3.89647384323619,2.08123547762607,-1.02620847463614,241
25.1276784822174,32.0828862965523,-5.04855184465048,5.1519313130725,-2.98187372452658,242
27.7065299601665,32.0125480420052,-6.50694899738934,7.12932594337411,-4.94927451990049,243
28.4818373534587,34.2602971056018,-6.77803154143546,8.15622983825252,-9.56897333710023,244
29.4403553294483,34.6010277687814,-8.13824980736906,11.7109287469427,-11.6929525428814,245
32.1912257762858,35.6690935950877,-7.21378709268316,10.4486951576642,-12.2744873461148,246
32.6213601046961,33.3353837129501,-7.52230160246401,11.451409481869,-12.65882429545,247
30.0405704128263,34.3991012911023,-9.04338347894836,7.79128335438457,-13.9464356460484,248
29.2199015318752,34.8178826442037,-10.6978348195012,7.65578513575528,-12.9010073501092,249
29.4097942405374,34.4715522528721,-11.4364256588273,3.20418259128578,-12.3209764981419,250
29.9475810797543,33.7538861591522,-13.0771816086145,0.0791473384826055,-12.4042399459075,251
30.4716592059561,30.0471924854756,-12.7624255557689,-2.43498900413071,-13.9219970954721,252
28.6869746716658,28.9773731592547,-15.4858836215654,-4.11261237156643,-10.2692171725751,253
24.560206383193,23.8659973223229,-11.3792343355803,-6.15603689179205,-11.045693834237,254
21.5335539279695,22.1044510684436,-12.733004489466,-9.61448125845125,-9.45166832955919,255
17.6899604838732,21.4467585561495,-15.2228237565183,-11.2187071080088,-9.12340407665935,256
12.7990448170278,19.8458681305435,-18.3435592388786,-14.0621596347257,-9.37212064567678,257
7.3727238490569,18.7418986883312,-15.6146093755666,-18.9310087528683,-8.2177568168688,258
0.843919816061569,16.2434741027139,-13.7067474524641,-21.8392547725956,-7.34975838772435,259
-4.95632308900838,14.3226235843849,-10.9876446102244,-20.2301421494356,-5.21584765704814,260
-13.0755338902182,12.8793360826751,-8.54930885095554,-24.9457745023281,-4.14142967533688,261
-18.897511741013,11.4043890980149,-3.71394418551032,-29.9586360826585,-2.14262880266412,262
-24.6652316421764,5.05693599084724,-0.749878899866776,-33.0920728810445,3.49562598360524,263
-32.5765194225617,2.10190419347341,2.05391218238195,-32.336810268797,10.5278631795653,264
-39.4806811169604,-0.385880747331178,5.37333287961439,-30.6884480785312,12.0041105116089,265
-44.152362882367,0.473831120524729,2.71405237134811,-29.0181933160166,22.0692957313497,266
-48.3455559877063,-0.233515110200686,5.58842079786751,-23.1719249993549,27.2875336008066,267
-50.2024270410972,-0.727118607091215,11.3736085137336,-17.9470735196645,30.1121904069486,268
-48.1943769579975,0.352034803999271,17.6829971590275,-14.5374430233614,32.3454309827338,269
-47.772549052381,0.317832328386539,18.583338884972,-9.66636082767065,34.0558640082479,270
-44.2242745815117,2.49633863681945,18.7559635797635,-8.0185498162883,36.1059564534303,271
-39.2290656099382,5.10157834676866,16.6259237620931,-4.26441547433331,34.9942691681362,272
-31.4915028940662,7.73170035247752,16.8375972145332,4.01825347398565,32.1284014267582,273
-25.5592677204926,9.68786448423587,13.2340047304471,11.1222888780184,31.0260217977431,274
-20.0094146330283,14.4547225637709,10.887954143485,17.7356948695416,26.4473923092599,275
-13.9541546994259,18.2737091689061,8.99929618821168,19.4315175480766,18.2173486649873,276
-6.88285362017112,23.4127731624985,5.75647165766326,21.4845316919245,13.8283175652993,277
-0.239661094808561,24.5031828592852,4.62922091739707,24.7411983344383,1.40481733567912,278
5.68196959064648,26.3044566881488,5.81199112018328,26.1590541132475,-11.0288202439103,279
11.2336945625498,25.2503464777133,2.16831321879064,21.6253269812251,-17.6190162341419,280
14.8163822500617,24.7766678540121,-0.43785762654349,21.5986080934531,-23.0161459382322,281
17.6202558837587,25.5017136861393,-4.07667661419956,20.2738721869463,-28.4344808528153,282
18.1078700171737,26.8977125339741,-4.90615680742068,22.7312312430722,-31.9831042674278,283
18.8619161725816,24.0012780385748,-4.16151885564438,25.9119349806905,-34.7024853965462,284
17.3794933595599,21.6581076010041,-3.77803531963813,22.362690106056,-35.8256582837655,285
15.1888290643869,21.1081635584754,-2.77549950031708,23.1825873171654,-38.2232899166136,286
14.679186945923,23.1318800130182,-1.76058793004348,22.9644919673391,-41.9028555430235,287
14.3333358260551,23.0223144883635,-0.417120901964929,23.6932397675231,-40.9055206719112,288
11.203879831598,20.6888395715195,2.25465942742631,21.4828877378338,-39.5025015393635,289
10.5071474090754,18.6163316049759,5.59856920629893,23.6600895402542,-33.7501308778677,290
8.25709394145768,17.0564298022638,7.00466797692052,23.571495138535,-31.0204879103186,291
6.17977186672905,20.1110233222464,8.81375786813532,27.3413267862536,-26.14793455925,292
4.2191024841354,20.8760700989454,7.11700663659242,26.9113646985299,-28.3762495864744,293
3.60769069021081,20.8801137577811,7.81785470183752,30.3104476435971,-27.561108339077,294
2.42425057970804,17.6866519411013,7.05709052808507,25.7671396561,-31.1836768403856,295
2.5041485719475,18.1173117662116,6.01615130215096,17.2922577765337,-31.7232960247182,296
4.04857768448194,18.3419099359833,1.80308621020376,15.2530093241564,-34.1925992082069,297
5.8006981729615,17.4596030615231,1.08344556799056,14.042271275124,-35.1904011144241,298
6.08643949266914,15.769748548892,-1.67318727456908,15.6595732663545,-35.4896973358981,299
6.00434150266234,14.6046444207423,-4.26712251307254,12.0644713245238,-38.2390063295798,300
8.14285124124611,16.4229789549177,-5.35585074496293,11.3625744445172,-40.3165119221554,301
9.68714978425903,17.8168707349047,-7.49439006293035,6.74918846579963,-44.5445363913334,302
11.1095194071168,14.7962863156827,-9.28049187588231,4.52263402598665,-45.6161847980308,303
11.0412745079646,14.0642583349312,-9.96672185093595,0.0308637941410413,-48.4999703368438,304
12.3805227325062,13.8978221882595,-9.84861120112163,1.68673023398087,-45.7397713393494,305
8.92629403014929,12.4264500956817,-7.86798670023788,0.0899798534060766,-45.3624749192813,306
7.46582849464487,12.661317043507,-7.18179629187206,3.71840247718619,-41.0318448694629,307
2.44656980711528,10.9343171246929,-4.89476110934663,4.87140865760787,-38.5020328970193,308
-2.0737626708293,8.76307420699042,-2.37133143065604,4.93812770069009,-35.0278197018622,309
-4.32924392732086,7.24639534433393,-0.997438891732895,2.50110987842933,-32.4202925518577,310
-8.62095403164453,6.22958308879594,2.85783605013934,-3.81780898280611,-29.5784324808656,311
-9.10973195724364,7.48840758913957,4.82781423819207,-6.27866661287703,-27.6861143224063,312
-10.8613847788797,6.32274443326012,6.08118305406477,-10.3259373499327,-21.2924574937191,313
-13.3577994848944,5.17276369767264,7.89845226313706,-9.11552543960764,-15.8670563647377,314
-12.5704578249564,10.412196414519,6.70736516254124,-8.21135934435462,-11.0883835811767,315
-12.758277746824,7.92044755398772,6.38802173826745,-6.43201607514665,-5.82161124880264,316
-12.3164452686359,3.40195370426658,6.59588866563025,-8.37158162546276,-0.782121996282449,317
-7.9704424118838,2.93749104464782,4.36554057471023,-4.70924774136985,0.178907162212303,318
-6.55682665605057,-0.509751860618802,2.66914999608988,-6.25552544789421,2.70380756936636,319
-1.2266826315098,-0.570754968475608,-2.73420773509745,-4.68696136846877,5.11743170999741,320
3.7108527644561,-2.3420087733526,-4.00244523966845,-4.76306832505107,7.52862150232725,321
6.55064942506362,-4.05670004057386,-5.64343549546814,-4.7642484836596,6.74879917397547,322
10.7767294569428,-10.6414629292642,-5.95328130909817,-5.42161605005746,9.70148848632669,323
10.0407795741777,-15.2970434120022,-7.93108999123998,-3.47330119261079,13.0405241914735,324
7.24645689253865,-17.1583288937702,-11.5250946547638,0.784709725385971,16.0257022602613,325
8.33671718771633,-17.0684263779043,-13.6674030467941,3.26274308961895,17.4930533514373,326
6.03216311997522,-20.5573061388076,-12.1410577350702,2.57031504778328,21.7598638792146,327
9.3580014301454,-20.1866644772374,-12.1730231843604,3.2569904625198,24.1223405164192,328
11.2601152779098,-17.6816869239962,-11.7917707299912,5.24039344414022,23.2086770559444,329
13.7112390581009,-14.7614341745016,-12.3343256760124,3.56347346491638,24.3897776087991,330
18.3491755986749,-12.2921485568084,-10.3325343224669,9.4014721386942,25.0156309276569,331
20.6132351863688,-13.353749515529,-8.38902368171878,9.65068584638562,23.2419942577384,332
20.252167111906,-11.1896755930747,-6.180509808979,12.1520516328324,21.5352190504492,333
19.8680798059063,-7.44901268042195,-5.82240651596191,14.7078438926614,21.8441269330415,334
19.4614256220841,-3.24387566544862,-4.56595205997504,17.4854348216715,18.4258167211241,335
20.3946048103455,-3.28806012669754,-2.04093838311544,18.1435004675208,17.785957353138,336
22.9911830834648,-0.311826023608592,2.77612240897495,22.2284182212778,16.9714621553761,337
22.7840485154852,-3.1289116015757,6.20506720521694,24.5863753730882,18.9757413273147,338
23.5987215486988,-2.12450788495312,7.90636689863763,24.2028845522775,15.7972099298826,339
23.7336398247265,-3.56804195825588,9.74240743620428,25.4266239292624,12.6444991990689,340
19.9476512748557,-2.59094541830149,13.1891683870347,29.7035057950513,10.8363399523748,341
16.1920216883323,-5.34670838098824,12.5156341563356,28.0241673570304,11.6088489142823,342
13.7161287271297,-5.46907606629452,13.696965948288,23.8679134531115,9.14014982576664,343
10.4519697837947,-3.9119579226508,17.17984613896,24.9183216973637,9.33565374443299,344
8.71745056883995,-4.60886101982033,17.5304377020444,22.858243319635,9.57218244328656,345
7.61471198254055,-5.00471952898225,16.728691943018,20.4495633039261,12.7140541270601,346
6.52679679747156,-4.52531607201384,13.6845759572371,18.923230021137,14.7692023400865,347
5.81648176082835,-2.08666199710287,11.8890999976445,15.6362789986679,13.7755461450711,348
3.75538292402463,-2.63807653206575,9.10880459680535,8.41166162486083,14.2841926495886,349
4.2336811398046,3.3813049470193,6.47060214957759,3.94676561290382,13.7047522751087,350
4.34585874795308,4.56786235430576,3.74075245325993,-1.66980968744114,11.0715342955415,351
4.4447525801244,5.65167877589289,3.66990009332667,-11.9693116214626,12.0672091024263,352
3.81323391788188,8.93588796518905,-0.990237411374973,-23.0102207105767,15.3807161245542,353
4.24119820616329,8.96207421063733,0.210874588087891,-29.4405993034834,15.4724510775617,354
4.27328528686014,10.1234156240449,0.0283669644558429,-35.4650880685388,15.8755933292131,355
4.63912105811848,10.2538104808911,-2.92478194123073,-45.1970068692908,14.3577502176551,356
6.38949244007933,11.3818793954339,-4.46123096284652,-51.7326128816065,14.5518158485074,357
6.25879604835086,10.2048838551709,-3.22350397098178,-54.1734497582998,13.2744488261568,358
8.24212552682302,11.5279667017331,-2.27672811166288,-53.5330112143525,13.5318196406387,359
8.8675757339582,12.5170910183282,-1.07820152026339,-52.703212557653,16.3343158425691,360
10.215325748425,17.1171197612975,-2.76196718075699,-53.9887914941207,13.6803536382366,361
11.4990007019215,15.3906253954362,-2.76906980241118,-52.5157726073287,14.105571176572,362
13.4363709823433,13.498581749791,-2.42909723045611,-48.2126417688752,15.1675616781991,363
14.1552858925885,12.2594086604156,-0.333850823874537,-41.0011804004126,19.9067728042625,364
19.0392858693466,10.5510473422448,3.31977147137303,-36.7689758603435,20.2224398842593,365
20.4540379785205,10.8989299220472,5.87661049395776,-31.1740604190483,20.8396007895924,366
20.8015412386548,12.1521108406339,4.44917529684295,-21.0322104971406,21.8228297885275,367
22.1333229050125,12.5421231158263,7.19379201648268,-8.81503551097196,22.2541760292477,368
21.5346154067402,10.5192318941809,9.83876403441283,1.76419276378314,22.6475054999019,369
21.5131555908362,11.8716916554635,9.78740544851473,2.42752382249627,22.6297357170406,370
19.465454683117,12.3671976354872,10.1151682278395,5.78789788837277,21.033136173609,371
20.4614566674589,11.4708634218073,8.71390340449001,12.5693732177457,16.8940793732916,372
20.0829151083977,9.19251686038598,11.608310360804,17.2401928725457,18.7056761327616,373
19.4565982909255,10.8793420078605,14.565906393738,22.0719220375809,13.9083867153507,374
15.9069302730848,11.549118911817,16.1035952523674,21.9695877817583,10.4335040716922,375
13.6960780589236,11.8275341815069,16.0631199027823,26.0757688117464,0.312725189448639,376
11.0228219980535,10.1271058977397,12.0187442340862,32.2617364781232,-4.93301119029377,377
7.32412888833646,8.23879123487709,11.1783985620939,33.4059730455445,-6.80746908909787,378
2.08538007078274,7.90053206924248,10.1096534068697,28.6021509070305,-9.58951917462424,379
-5.96187029249691,7.23716039703086,8.83481782878579,23.8567715580877,-8.60575961809693,380
-11.2529301548761,6.1877013097434,5.83077510806778,14.031925128018,-8.55642393011048,381
-14.7298220887687,2.8418061927582,3.44283415086133,15.8898805312141,-7.38342650436317,382
-21.3727929776867,-1.42429758991499,-0.0370545523966518,9.33768111503757,-6.22770155941815,383
-31.648314700768,-6.37239868691332,-4.15275246466408,3.65726400115519,-2.1466759530248,384
-42.3735404527002,-5.90303654063159,-14.3619063799609,2.47171527724188,2.9244176969891,385
-54.6730621783457,-9.32946757403876,-25.4871598927665,2.6252516849654,14.7995688959462,386
-61.9343629433956,-7.79660440806028,-38.9766919381429,1.3140419109525,21.8112922065951,387
-71.9240754594503,-5.49606017445034,-58.0015008506046,-0.0956914769326663,28.8669967511695,388
-78.4122304458058,-5.15000363552789,-72.0033386742433,0.204680436946532,30.6751300770031,389
-82.86790269952,-3.04968920273267,-82.5239365824987,5.04615219541341,32.9364004177514,390
-86.1512828596833,-4.53084001329016,-86.0697835543982,6.30687170449055,35.4460058293855,391
-84.0526075615629,-5.76060801729598,-90.5555621551425,11.8492924582113,33.7373461537542,392
-81.5655275768472,-7.05707906966214,-95.3893990149627,19.508004372065,34.4177130281823,393
-79.6193712905245,-4.62192797149007,-98.1206785824521,21.0343501856099,33.0469577607445,394
-73.8657199927233,-1.45863151442707,-99.1679738965315,26.3790913439975,31.917892584853,395
-65.4413218280363,3.50749557535344,-100.392490687623,33.3876257996769,29.042065965931,396
-56.0885710538608,5.55830973324024,-97.037648907966,35.1779139026595,24.5657343926296,397
-44.8779245428735,9.96696175449848,-92.4583506040662,37.1361438209966,15.8610915797291,398
-34.5039354107492,12.297989635538,-85.5585122828463,39.6589793851614,6.53186229408109,399
-23.3887816330188,12.7565724429308,-74.6693728770257,40.4592681569999,1.24940472932915,400
-15.0396252064895,14.9110121361233,-62.4179241072678,39.3190321245424,-0.859334525453174,401
-4.26284351058204,15.0189957958679,-57.5484421896114,38.6145310040237,-3.32437637189786,402
5.98168099037835,15.6943065503258,-53.9218140928223,41.634271176447,-2.49514289305211,403
10.9906149407586,18.8496633795103,-54.8342107731069,45.9986377986066,-2.0003980066444,404
13.4155676404455,23.3843382018741,-50.441547138035,49.6506078131267,-1.81023917852092,405
16.7533368246921,24.6333849286111,-45.830169834803,53.1421680430025,-3.61992390314337,406
17.5615843525437,26.0374463136967,-43.107389781536,49.4263079036247,-5.4970374979642,407
17.6945106856124,23.7818226266075,-38.693276429487,45.6838969718592,-5.7986267693306,408
17.9677157676326,21.6887319732545,-36.512317243592,45.0778643458994,-4.51878985953119,409
19.7721556916102,20.0861284972361,-31.3184882520089,43.9030937170102,-0.10377822180527,410
20.9363542334256,18.6503201809763,-26.2591973341032,45.5149380962784,2.23548791561467,411
22.1105604492253,16.8819198155659,-24.7705449279111,42.5132625676687,0.706085539592732,412
26.6277120335883,15.4132142404076,-24.6277910016167,42.3209411608843,-0.443302302565285,413
29.0966286336194,14.6874769203179,-19.6309953029957,37.1966655617729,-1.4513719738719,414
27.4409822740774,16.6563375203802,-18.2442673707699,33.9561569889776,-3.86560858015977,415
28.1586829566388,15.3471503036603,-13.91611554312,29.0933716748542,-5.44113840570271,416
29.6740576713062,14.7489984716971,-13.7722479413848,25.997586252854,-6.98325639380715,417
29.3413984669519,13.0396913081927,-13.7702517699397,22.6262497256583,-9.30830687175807,418
27.3263861046902,11.6731729887311,-13.2556546737761,23.3726719821601,-8.43794975887615,419
27.32921939495,12.4960126586666,-13.2009615346828,22.2701169842208,-12.7843553047623,420
26.5036204136177,13.8726251292101,-10.3030939159716,22.466155251719,-13.0309107042333,421
24.2007390024867,16.3134073153291,-12.4285135148012,22.5305089136266,-14.8731998358552,422
21.8882905593895,15.458349899617,-14.0239372028406,17.9074298653338,-15.5904893158034,423
19.6554520643945,17.7139461212017,-13.0637440834771,15.6627455921892,-17.7380753981199,424
14.5457370665749,16.9850753050345,-10.8787359916529,10.5445538793726,-18.3544450234927,425
10.5115970086857,16.7838983234673,-9.26513264512899,6.81624996003369,-16.7142824486786,426
8.80605523734103,12.2717819941722,-7.055381283885,5.01798176557012,-14.1797419281739,427
4.95596341629989,10.7771601907657,-5.59418268315294,1.84336262538491,-17.1661033769425,428
2.80873376431077,9.42622329799073,-3.67586899728132,1.489781699227,-15.6846721696479,429
-1.1198110787805,8.09732191631727,-0.984264554320606,-0.749662217629463,-14.7727551128292,430
-3.03506252219655,9.01891867497708,0.750616343246878,-2.68759741796073,-14.0679161645429,431
-6.6137784516589,7.80618977226278,1.43581215756595,-6.36864186492743,-11.3046744074262,432
-11.5687034616251,5.90171402766529,1.45164071995574,-6.0931262738987,-4.9061498532757,433
-17.134768830636,5.7078716751186,5.71331286919829,-3.50227791910129,0.723638011228191,434
-23.2951201963061,5.67912768480566,8.55421547973358,-2.10044192257676,3.72141990153356,435
-30.8008001391982,2.63772787039875,11.9031604154851,-1.07777703966783,9.32864727013827,436
-34.9442799533667,5.05967948501762,15.0233851265757,3.6226885631043,14.8862560262121,437
-39.7352785449177,3.3821598436353,16.9488219248214,13.0861592185083,18.8590439430233,438
-41.7244118327157,4.32674694765627,17.1012968534833,16.3145629756301,22.1495710905195,439
-46.6588809837609,6.15877603664974,17.0465029985584,14.5497267290564,26.8193885261291,440
-49.9784715452731,7.74243313881781,19.3122015064121,9.70597923371744,28.7737839482002,441
-48.979526844446,9.53731216372032,17.9326898357863,11.7296767125223,33.1896147337072,442
-48.3433952405765,4.47979124399694,16.7237514581056,13.075324902494,34.7738150046771,443
-46.6250653578283,6.61588797731304,17.552272845744,19.2719764125805,36.6286892425019,444
-45.3997125864232,12.406895091861,16.9176287488853,20.6294728018738,33.7166187345139,445
-43.6992530197809,10.82129358084,15.1287460826923,21.5169207228361,32.4293905681392,446
-37.6298444575575,8.05687407356985,14.9733944849138,23.7720905644697,30.0890746587023,447
-29.6754132356486,11.033946669204,12.8197935399547,24.2978875952654,27.973850370677,448
-22.0690841098248,8.20732351096479,9.53418340122274,22.6155027901102,25.2592928870461,449
-13.2697658587852,11.239212169534,5.38025037451226,22.4343616628727,24.0094026932863,450
-7.45932878081261,12.060051144593,2.54924544822009,22.4582924495567,21.0052533636304,451
4.94464657481205,8.88896534495439,-1.01695686934132,26.9551661106844,22.5263439617579,452
13.5255636240241,5.90984564978227,-4.86473738407899,27.4094174202784,21.6832654553054,453
17.7041697865673,5.76548162142898,-7.57755819860639,26.9022682238623,18.3601377687148,454
22.0898609740176,9.80278575203337,-8.40366392121639,25.8792462535106,15.9769043819342,455
26.8414811406152,10.6130745675413,-9.7941707943625,24.0494505703543,12.4116477835335,456
31.204200444493,8.3001109192594,-11.2897994016518,21.5775118597767,8.5566413573901,457
35.2200974581282,9.31617802131928,-11.8338012165575,23.4341404298118,6.21803497608419,458
37.3675313467932,11.6064462799719,-17.5440995159986,25.7554955007925,2.55976135388909,459
37.9741569219549,10.3802303513987,-26.0223255476594,28.7583153734124,-2.94183083516481,460
38.8902363966408,13.5239818976213,-25.6051136197081,28.0629588156155,-5.04067816791608,461
36.9199921758772,11.6903860725241,-21.9347496163544,30.8046808520872,-11.2511712600351,462
35.0731103717356,11.9880432619584,-20.0891125207586,34.3113178174226,-13.5715183427349,463
32.1385422943495,14.972984067935,-18.9957976620138,37.4338209368421,-17.4115231200201,464
30.9611250098047,17.1518346663912,-17.5873692758119,37.4119348631312,-20.3651944554284,465
28.9287937331304,16.3314987251402,-15.2974952150542,40.8419909693876,-20.3557564293828,466
27.2295388905011,15.7258226285088,-12.7236215220008,43.1308394536036,-20.3094819207693,467
25.9712626563107,11.0661142194588,-9.58611794853802,42.9534319717605,-18.8150701594132,468
24.0460641855925,13.5035848090979,-8.29793543437328,40.4490219318513,-10.2242231163983,469
20.4491879250015,13.7277320459597,-5.76822386620595,39.5763083442088,-9.40021311523219,470
15.8925515193485,12.4850945285874,-1.92183418543696,39.749527121075,-1.56797858145975,471
12.9240772440377,11.7437496599875,6.89324032455178,40.2256634222557,6.52116565070767,472
9.29121972393639,9.24560841365714,11.0955233042947,37.7397949371774,9.78903043417602,473
6.91470463669474,10.2256585787802,9.64815084672113,31.9126982812484,14.5043693621675,474
5.92007995432078,11.5356000301671,10.1091041600664,27.9790715447748,15.095891884043,475
5.61587336601759,10.771229954045,12.5263265654594,29.1052317166843,19.6661810328019,476
2.54457714779524,10.212322349577,13.1044122039059,31.4905340352217,20.8942056288219,477
2.26883266734612,10.6702440263114,12.4405450778123,25.6150526263696,22.0594598043024,478
3.00324148873947,9.88525351881096,11.2708334341692,23.1921607786281,24.0673116143685,479
1.64456637056562,12.6254402499497,9.89547297164435,23.0917320793647,25.2982405913552,480
-1.05396438985948,9.96457414086272,9.63253522419305,24.4548592137387,23.8777614565337,481
